Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,distance_to_beach,distance_to_center,distance_to_airport,log_prices,log_area,log_floors,log_width,log_length,log_distance_to_beach,log_distance_to_center
7.3,90.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,9.486832980505138,9.486832980505138,3,16.0312252,108.216254, Hồ Nguyên Trừng,Hòa Cường Nam,hải châu,5.009252561322011,3.1856777128528413,3.2229556567970405,1.9878743481543455,4.499809670330265,1.0986122886681098,2.2499048351651325,2.2499048351651325,1.6112867146100502,1.1586650490744523
6.1,16.0,Không,Nhà mặt tiền,Không có,3.5,14.5,3,16.0243516,108.2508052, Lê Văn Hiến,Khuê Mỹ,ngũ hành sơn,4.499479726733887,5.730217054980425,6.306004469233065,1.8082887711792655,2.772588722239781,1.0986122886681098,1.252762968495368,2.6741486494265287,1.5039617738108382,1.745753410459538
6.5,100.0,Không,Nhà mặt tiền,Không có,5.0,20.0,3,16.0309532,108.2395668, Mỹ Đa Tây 5,Khuê Mỹ,ngũ hành sơn,3.85134350127732,4.361774980567333,4.903105107145352,1.8718021769015913,4.605170185988092,1.0986122886681098,1.6094379124341003,2.995732273553991,1.3484220487975673,1.472879080150637
7.2,323.0,Không,Nhà mặt tiền,Không có,17.97220075561143,17.97220075561143,4,16.0229634,108.2414792, Dương Tử Giang,Khuê Mỹ,ngũ hành sơn,4.684821918604976,5.166289554255949,5.623189765726508,1.9740810260220096,5.777652323222656,1.3862943611198906,2.888826161611328,2.888826161611328,1.544327903997828,1.6421547430943795
4.0,120.0,Không,Nhà mặt tiền,Không có,10.954451150103322,10.954451150103322,3,15.9957819,108.2577607, Mai Đăng Chơn,Hòa Hải,ngũ hành sơn,7.725148048313361,8.621826647880455,8.999144662536132,1.3862943611198906,4.787491742782046,1.0986122886681098,2.393745871391023,2.393745871391023,2.044480987430375,2.1542969703330317
5.6,75.0,Không,Nhà mặt tiền,Không có,8.660254037844387,8.660254037844387,2,16.0518418,108.2390732, An Thượng 22,Mỹ An,ngũ hành sơn,1.7051048532891375,3.0603258349950733,3.940981487899861,1.7227665977411035,4.31748811353631,0.6931471805599453,2.1587440567681555,2.1587440567681555,0.5336266063748705,1.1185213923200148
6.3,100.0,Không,Nhà mặt tiền,Không có,10.0,10.0,4,16.0465115,108.2443396, Phan Tứ,Mỹ An,ngũ hành sơn,2.062555234642665,3.789595538290429,4.614104286376329,1.840549633397487,4.605170185988092,1.3862943611198906,2.302585092994046,2.302585092994046,0.7239456193009168,1.3322592952703758
6.3,105.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,21.0,3,16.0152714,108.2555307, Nguyễn Xiển,Khuê Mỹ,ngũ hành sơn,5.556813525018464,6.796586019043402,7.317883502307216,1.840549633397487,4.653960350157523,1.0986122886681098,1.6094379124341003,3.044522437723423,1.7150248369628274,1.916420430086708
5.4,70.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,14.0,2,16.0614405,108.2329761, Đông Giang,An Hải Tây,sơn trà,1.6053198904577066,2.291260145068444,3.276823363851232,1.6863989535702288,4.248495242049359,0.6931471805599453,1.6094379124341003,2.6390573296152584,0.4733230454190301,0.8291019479059771
2.2,30.0,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.0,8.0,3,16.0911135,108.2430679, Ngô Quyền,Mân Thái,sơn trà,2.9411937676216247,4.839028836901054,5.723332137651914,0.7884573603642703,3.4011973816621555,1.0986122886681098,1.3862943611198906,2.0794415416798357,1.0788155423459893,1.5767140470620868
6.0,79.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,3,16.0896605,108.2432801, Trương Định,Mân Thái,sơn trà,2.7788578535537343,4.74091237801757,5.636765121861661,1.791759469228055,4.3694478524670215,1.0986122886681098,1.6094379124341003,2.833213344056216,1.0220399992375886,1.5562296019979935
3.55,70.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16.0,2,16.0892175,108.2343565, Tôn Quang Phiệt,Nại Hiên Đông,sơn trà,3.039634116995221,4.07439972984128,4.902754676861375,1.2669476034873244,4.248495242049359,0.6931471805599453,1.5040773967762742,2.772588722239781,1.1117371519231634,1.4047234302818743
2.47,54.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,13.0,1,16.0859511,108.2338743, An Hải 11,An Hải Bắc,sơn trà,2.7517699729956724,3.757564936423941,4.610931017849598,0.9042181506398859,3.9889840465642745,0.0,1.3862943611198906,2.5649493574615367,1.012244331183629,1.3237711243117491
3.3,55.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.5,10.0,2,16.0529216,108.2359421, An Trung,An Hải Tây,sơn trà,1.815633566084517,2.7052322446288075,3.592365468497144,1.1939224684724346,4.007333185232471,0.6931471805599453,1.7047480922384253,2.302585092994046,0.5964344790281547,0.9951877661466528
3.6,75.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,1,16.086695,108.2447962, Tân Thái,Mân Thái,sơn trà,2.4308153052169583,4.640066051143442,5.564259198968629,1.2809338454620642,4.31748811353631,0.0,1.6094379124341003,2.70805020110221,0.8882267176295546,1.5347286012970696
2.9,60.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,17.0,2,16.0883404,108.236686, Nại Thịnh,An Hải Bắc,sơn trà,2.843370040890146,4.153193020036175,5.011136755538074,1.0647107369924282,4.0943445622221,0.6931471805599453,1.3862943611198906,2.833213344056216,1.044989982795572,1.4238774408226578
4.7,60.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,12.0,3,16.0389469,108.2162899, Bình An 2,Hòa Cường,hải châu,4.407966628480898,2.346068452185765,2.4926416462788485,1.547562508716013,4.0943445622221,1.0986122886681098,1.6094379124341003,2.4849066497880004,1.483413501150653,0.8527409280604086
8.0,95.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,19.0,2,16.1040819,108.2592642, 56 Nguyễn Đăng Giai,Thọ Quang,sơn trà,4.514438113376576,7.079449641587613,7.972747109549428,2.0794415416798357,4.553876891600541,0.6931471805599453,1.6094379124341003,2.9444389791664403,1.5072807302600004,1.9571961704451282
4.18,90.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,1,16.1045885,108.2590429, Nguyễn Đăng Tuyển,Thọ Quang,sơn trà,4.561880743876992,7.101552512974825,7.9914333171406255,1.430311246536665,4.499809670330265,0.0,1.6094379124341003,2.995732273553991,1.5177349823273907,1.9603134239430968
12.8,108.0,Không,Nhà mặt tiền,Không có,5.0,21.6,7,16.0435195,108.2374131, An Dương Vương,Mỹ An,ngũ hành sơn,2.6016998195603445,3.285945807855332,4.015363875524866,2.5494451709255714,4.68213122712422,1.9459101490553132,1.6094379124341003,3.0726933146901194,0.956165008162494,1.1896545276517358
4.75,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.0148532,108.2214454, Thanh Lương 21,Hòa Xuân,cẩm lệ,6.201766427724864,5.06868535494336,5.100613523267016,1.55814461804655,4.605170185988092,1.0986122886681098,1.6094379124341003,2.995732273553991,1.8248341591701136,1.6230814851515987
4.7,113.0,Không,Nhà trong hẻm,Không có,8.0,14.0,2,16.0923181,108.2463922, Vũ Tông Phan,Mân Thái,sơn trà,3.037681319051064,5.18459843512988,6.0807739624301504,1.547562508716013,4.727387818712341,0.6931471805599453,2.0794415416798357,2.6390573296152584,1.1110945003998334,1.6456923912627819
7.8,10.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,18.0,3,16.0799749,108.2159614, Hải Sơn,Thuận Phước,hải châu,3.769459193883954,2.2944306030207824,2.8923871877787124,2.0541237336955462,2.302585092994046,1.0986122886681098,1.3862943611198906,2.8903717578961645,1.3269315412718432,0.8304847094708849
8.8,101.0,Không,Nhà trong hẻm,Không có,4.2,24.0,4,16.0465115,108.2443396, Phan Tứ,Mỹ An,ngũ hành sơn,2.062555234642665,3.789595538290429,4.614104286376329,2.174751721484161,4.61512051684126,1.3862943611198906,1.4350845252893227,3.1780538303479458,0.7239456193009168,1.3322592952703758
4.6,66.0,Không,Nhà mặt tiền,Không có,4.5,15.0,2,16.0658028,108.240877, Bùi Hữu Nghĩa,Phước Mỹ,sơn trà,0.7209700916994557,3.2010748402507283,4.197628543726057,1.5260563034950492,4.189654742026425,0.6931471805599453,1.5040773967762742,2.70805020110221,-0.32715762425042644,1.1634866409864293
2.95,53.0,Không,Nhà trong hẻm,Không có,5.0,10.5,1,16.0790801,108.2236839, Nguyễn Du,Thạch Thang,hải châu,2.9976141627984205,2.505138922606017,3.3031497560011363,1.0818051703517284,3.970291913552122,0.0,1.6094379124341003,2.3513752571634776,1.097816693198756,0.9183441911252376
37.0,375.0,Không,Nhà mặt tiền,Không có,15.0,25.0,6,16.0975965,108.2321163, Lý Nhật Quang.,Nại Hiên Đông,sơn trà,3.978101469143112,4.7346571327942,5.467636156206193,3.6109179126442243,5.926926025970411,1.791759469228055,2.70805020110221,3.2188758248682006,1.3808046876839217,1.554909312779516
4.599,7.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16.0,3,16.0773657,108.1605649, 505 Hoà Minh 21,Hòa Minh,liên chiểu,9.408782596568516,5.805490670405519,5.026264675348084,1.5258388885577867,1.9459101490553132,1.0986122886681098,1.5040773967762742,2.772588722239781,2.2416435718557293,1.7588041370567649
4.99,90.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,3,16.0768743,108.1613001, 506 Trần Quý Khoách,Hòa Minh,liên chiểu,9.3230983465541,5.713151408100895,4.93166523441203,1.6074359097634274,4.499809670330265,1.0986122886681098,1.6094379124341003,2.8903717578961645,2.2324950140687543,1.7427707817718359
4.599,80.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,3,16.0704092,108.1702857, 504 Đặng Minh Khiêm,Hòa Minh,liên chiểu,8.289531022285525,4.581996324191136,3.759617852057766,1.5258388885577867,4.382026634673881,1.0986122886681098,1.6094379124341003,2.772588722239781,2.114993396049452,1.5221347818029454
4.95,77.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,17.0,3,16.0751789,108.1679273, 503 Phú Lộc 1,Hòa Minh,liên chiểu,8.59498877658454,4.982443497400573,4.215004192479677,1.599387576580599,4.343805421853684,1.0986122886681098,1.5040773967762742,2.833213344056216,2.15117933302646,1.6059204328298895
4.5,7.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16.0,3,16.0828595,108.1605917, 500 Dương Đức Hiền,Hòa Minh,liên chiểu,9.514074086369494,6.035119204714847,5.321416671860528,1.5040773967762742,1.9459101490553132,1.0986122886681098,1.5040773967762742,2.772588722239781,2.2527721850692695,1.7975956065855483
7.8,55.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,11.0,4,16.0596622,108.2121322, 502 Đỗ Quang,Vĩnh Trung,thanh khê,3.833504767302232,0.0524890094715491,1.0484830818026558,2.0541237336955462,4.007333185232471,1.3862943611198906,1.6094379124341003,2.3978952727983707,1.3437794676060302,-2.9471514746990115
5.8,75.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,3,16.0723676,108.1691148, 72 Nguyễn Chích,Hòa Minh,liên chiểu,8.432938900380046,4.762482349928247,3.9620865112555057,1.7578579175523736,4.31748811353631,1.0986122886681098,1.6094379124341003,2.70805020110221,2.132145335265658,1.5607690343941403
1.89,50.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,10.0,2,16.0698397,108.2115701, Lê Duẩn,Tân Chính,thanh khê,3.88841536044275,1.1258653402444132,1.690805522306393,0.636576829071551,3.912023005428146,0.6931471805599453,1.6094379124341003,2.302585092994046,1.3580017122817223,0.11855193130871218
2.45,50.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.0,10.0,2,16.0562861,108.217152, Hoàng Diệu,Bình Thuận,hải châu,3.388998407675905,0.6982315253644558,1.5535481531126378,0.8960880245566357,3.912023005428146,0.6931471805599453,1.6094379124341003,2.302585092994046,1.2205344227740824,-0.35920453298958127
19.5,140.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,7.0,20.0,3,16.0420993,108.2115539, Lương Nhữ Hộc,Hòa Cường Bắc,hải châu,4.603887396320422,1.943915673197104,1.9244356910985383,2.970414465569701,4.941642422609304,1.0986122886681098,1.9459101490553132,2.995732273553991,1.526901032767408,0.6647043271123665
4.45,55.0,Không,Nhà trong hẻm,Không có,4.5,12.22222222222222,3,16.0382864,108.2213353, Núi Thành,Hòa Cường Bắc,hải châu,4.066315876444203,2.583237451838292,2.89481433902592,1.4929040961781488,4.007333185232471,1.0986122886681098,1.5040773967762742,2.5032557884561966,1.402737399459733,0.9490434385909164
23.0,125.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,7.3,17.0,2,16.056838,108.236577, Phạm Cự Lượng,An Hải Đông,sơn trà,1.47384203467243,2.686449500793481,3.628919074349536,3.1354942159291497,4.8283137373023015,0.6931471805599453,1.9878743481543455,2.833213344056216,0.38787262023079977,0.98822043361326
12.0,90.0,Bắc,Nhà mặt tiền,Không có,4.5,20.0,4,16.0532536,108.2460323, An Thượng 28,Mỹ An,ngũ hành sơn,1.2978770393830623,3.747729166555312,4.661156662901204,2.4849066497880004,4.499809670330265,1.3862943611198906,1.5040773967762742,2.995732273553991,0.26072988296495975,1.3211501009742337
6.2,60.0,Đông,Nhà mặt tiền,Không có,4.0,15.0,1,16.0499833,108.2411194, An Thượng 17,Mỹ An,ngũ hành sơn,1.7872901527862295,3.33128021702468,4.191947464931499,1.824549292051046,4.0943445622221,0.0,1.3862943611198906,2.70805020110221,0.5807005916517847,1.2033566796675177
13.5,105.0,Tây,Nhà mặt tiền,Không có,5.05,20.7920792079208,3,16.0421168,108.2426536, Mỹ Đa Đông 1,Mỹ An,ngũ hành sơn,2.573944267313355,3.844950342309498,4.593757767946681,2.6026896854443837,4.653960350157523,1.0986122886681098,1.6193882432872684,3.034572106870255,0.9454394567691096,1.3467606880002168
13.5,115.0,Tây,Nhà mặt tiền,Không có,5.0,23.0,4,16.0517207,108.2401221, Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,1.6599054092668464,3.171826157774691,4.053959031899559,2.6026896854443837,4.74493212836325,1.3862943611198906,1.6094379124341003,3.1354942159291497,0.5067606183755253,1.1543074970294693
5.3,85.0,Đông,Nhà mặt tiền,Không có,3.95,21.51898734177215,3,16.0597301,108.2380867, Lê Hữu Trác,An Hải Đông,sơn trà,1.1623612636964813,2.8296940641110613,3.800378224485008,1.667706820558076,4.442651256490317,1.0986122886681098,1.3737155789130306,3.068935677577286,0.1504535083006348,1.0401686012570324
12.0,114.0,Tây,Nhà mặt tiền,Không có,5.0,22.8,2,16.0517207,108.2401221, Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,1.6599054092668464,3.171826157774691,4.053959031899559,2.4849066497880004,4.736198448394496,0.6931471805599453,1.6094379124341003,3.126760535960395,0.5067606183755253,1.1543074970294693
6.0,70.0,Tây,Nhà mặt tiền,Không có,6.0,11.666666666666666,4,16.0411852,108.2413304, Hoài Thanh,Mỹ An,ngũ hành sơn,2.7062495765899257,3.778228723064128,4.501791899945291,1.791759469228055,4.248495242049359,1.3862943611198906,1.791759469228055,2.456735772821304,0.9955637563122722,1.329255308026081
7.5,74.0,Đông Nam,Nhà mặt tiền,Không có,4.5,16.444444444444443,3,16.0532693,108.2386194, Ung Văn Khiêm,Mỹ An,ngũ hành sơn,1.6020548883354264,2.9722456908119765,3.871982745357165,2.0149030205422647,4.30406509320417,1.0986122886681098,1.5040773967762742,2.7999876964278956,0.47128711044088994,1.089317791948746
7.2,110.0,Đông,Nhà mặt tiền,Không có,5.0,22.0,3,16.0257227,108.2439839, Đoàn Khuê,Khuê Mỹ,ngũ hành sơn,4.350993912242096,5.107529359014842,5.629998508433773,1.9740810260220096,4.700480365792417,1.0986122886681098,1.6094379124341003,3.091042453358316,1.4704043045746353,1.6307157959094367
11.0,74.0,Tây,Nhà mặt tiền,Không có,5.0,14.8,4,16.0692912,108.2397534, Chính Hữu,An Hải Bắc,sơn trà,0.965852763330975,3.1909745673240244,4.1873169973771,2.3978952727983707,4.30406509320417,1.3862943611198906,1.6094379124341003,2.6946271807700692,-0.034743875298596,1.1603263771371197
7.98,6.0,Tây Nam,Nhà mặt tiền,Không có,5.0,1.2,4,16.0512309,108.2443867, An Thượng 38,Mỹ An,ngũ hành sơn,1.548929419426012,3.6260687754731418,4.5132904749324485,2.0769384114617173,1.791759469228055,1.3862943611198906,1.6094379124341003,0.1823215567939546,0.43756399514548194,1.2881490794647352
8.3,68.0,Tây,Nhà mặt tiền,Không có,4.5,15.11111111111111,2,16.0478297,108.2457231, An Thượng 5,Mỹ An,ngũ hành sơn,1.8979786956558704,3.874975841397272,4.723109631885009,2.1162555148025524,4.219507705176107,0.6931471805599453,1.5040773967762742,2.715430308399833,0.6407894754966418,1.3545394283077525
13.5,8.0,Tây,Nhà mặt tiền,Không có,4.5,1.7777777777777777,4,16.0472302,108.2464593, Lê Quang Đạo,Mỹ An,ngũ hành sơn,1.957713121909702,3.971707012509851,4.81478997501066,2.6026896854443837,2.0794415416798357,1.3862943611198906,1.5040773967762742,0.5753641449035618,0.6717770174952191,1.3791959802472438
4.45,51.0,Không,Nhà mặt tiền,Không có,4.3,11.86046511627907,1,16.0484714,108.2406022, An Thượng 18,Mỹ An,ngũ hành sơn,1.963053599086896,3.3373555285958,4.173249433381312,1.4929040961781488,3.9318256327243257,0.0,1.4586150226995167,2.473210610024809,0.6745012196015866,1.2051787354773253
7.5,67.0,Bắc,Nhà mặt tiền,Không có,4.5,14.88888888888889,2,16.0478454,108.244212, An Thượng 8,Mỹ An,ngũ hành sơn,1.919656757746591,3.722586621494116,4.56511533525568,2.0149030205422647,4.204692619390966,0.6931471805599453,1.5040773967762742,2.700615222614692,0.6521463980510864,1.3144187550149264
5.3,85.0,Đông Nam,Nhà mặt tiền,Không có,5.0,17.0,3,16.0313847,108.2392286, Mỹ Đa Tây,Khuê Mỹ,ngũ hành sơn,3.813085055911822,4.302200197194383,4.845680046290231,1.667706820558076,4.442651256490317,1.0986122886681098,1.6094379124341003,2.833213344056216,1.3384385874485116,1.4591265656052674
8.2,90.0,Không,Nhà mặt tiền,Không có,4.5,20.0,3,16.0518418,108.2390732, An Thượng 22,Mỹ An,ngũ hành sơn,1.7051048532891375,3.0603258349950733,3.940981487899861,2.1041341542702074,4.499809670330265,1.0986122886681098,1.5040773967762742,2.995732273553991,0.5336266063748705,1.1185213923200148
20.5,123.0,Bắc,Nhà mặt tiền,Không có,5.2,23.65384615384616,2,16.0578969,108.2434351, Nguyễn Văn Thoại,Phước Mỹ,sơn trà,0.8902881268147573,3.4076197650363413,4.363156585853074,3.0204248861443626,4.812184355372417,0.6931471805599453,1.6486586255873816,3.1635257297850363,-0.11621013065367941,1.2260140314503762
5.6,70.0,Tây,Nhà mặt tiền,Không có,6.0,11.666666666666666,4,16.0411852,108.2413304, Hoài Thanh,Mỹ An,ngũ hành sơn,2.7062495765899257,3.778228723064128,4.501791899945291,1.7227665977411035,4.248495242049359,1.3862943611198906,1.791759469228055,2.456735772821304,0.9955637563122722,1.329255308026081
7.5,70.0,Đông Bắc,Nhà mặt tiền,Không có,5.0,14.0,3,16.0697211,108.2323275, An Nhơn 7,An Hải Bắc,sơn trà,1.7141314202809266,2.4773351655341607,3.462352083890061,2.0149030205422647,4.248495242049359,1.0986122886681098,1.6094379124341003,2.6390573296152584,0.5389064918458826,0.9071834524290641
6.7,78.0,Tây,Nhà mặt tiền,Không có,5.0,15.6,1,16.0744881,108.240229, Dương Trí Trạch,An Hải Bắc,sơn trà,1.3196323962359588,3.470825739146003,4.450521527536584,1.9021075263969205,4.356708826689592,0.0,1.6094379124341003,2.747270914255491,0.27735321011334785,1.2443925308213062
7.5,100.0,Không,Nhà mặt tiền,Không có,6.5,15.0,1,16.0513906,108.2415949, Trần Khánh Dư,Mỹ An,ngũ hành sơn,1.6240245937154965,3.3333862288302645,4.215275082677067,2.0149030205422647,4.605170185988092,0.0,1.8718021769015913,2.70805020110221,0.48490738553830137,1.2039886728491096
3.7,39.0,Không,Nhà trong hẻm,Không có,3.75,10.4,1,16.0469962,108.2426191, An Thượng 12,Mỹ An,ngũ hành sơn,2.0491874662242933,3.5990712190882346,4.422396956984851,1.308332819650179,3.6635616461296463,0.0,1.3217558399823195,2.341805806147327,0.7174433566403775,1.2806758174779944
