area,price,num_of_stories,num_of_bedrooms,num_of_toilets
90.0,2.25,2.0,3.0,2.0
100.0,4.9,2.0,4.0,2.0
17.0,1.2,2.0,2.0,1.0
60.0,6.6,4.0,5.0,5.0
90.0,4.9,2.0,4.0,4.0
105.0,13.9,3.0,3.0,3.0
110.0,10.49,4.0,5.0,4.0
49.0,2.35,2.0,2.0,2.0
90.0,5.8,2.0,3.0,2.0
95.0,5.95,3.0,4.0,4.0
75.0,6.9,3.0,5.0,4.0
2.0,2.2,1.0,3.0,3.0
100.0,3.4,4.0,4.0,4.0
80.0,4.09,3.0,3.0,4.0
100.0,5.5,3.0,3.0,4.0
70.0,4.8,3.0,3.0,4.0
100.0,5.5,3.0,5.0,3.0
80.0,6.6,4.0,5.0,5.0
60.0,6.6,3.0,3.0,2.0
86.0,5.99,4.0,5.0,5.0
68.0,7.2,3.0,3.0,3.0
65.0,2.95,2.0,2.0,2.0
120.0,6.7,3.0,5.0,4.0
65.0,3.33,1.0,3.0,1.0
180.0,5.75,2.0,5.0,5.0
100.0,5.5,3.0,5.0,3.0
65.0,2.95,2.0,2.0,2.0
42.0,2.55,3.0,3.0,3.0
40.0,1.75,2.0,2.0,2.0
68.0,3.5,3.0,3.0,3.0
60.0,2.29,2.0,3.0,2.0
72.0,3.3,2.0,3.0,2.0
160.0,9.0,2.0,4.0,4.0
93.0,3.4,2.0,3.0,2.0
42.0,3.1,2.0,3.0,2.0
86.0,5.99,4.0,5.0,5.0
50.0,2.35,2.0,2.0,2.0
100.0,13.9,4.0,4.0,5.0
100.0,13.9,4.0,4.0,5.0
130.0,3.75,2.0,5.0,5.0
80.0,6.6,4.0,5.0,5.0
97.0,8.6,2.0,5.0,5.0
86.0,6.0,4.0,5.0,5.0
65.0,6.19,3.0,3.0,4.0
120.0,7.5,3.0,5.0,5.0
85.0,7.8,3.0,3.0,4.0
100.0,3.45,2.0,2.0,2.0
60.0,2.95,2.0,3.0,3.0
33.0,1.48,2.0,2.0,2.0
60.0,2.75,2.0,3.0,3.0
97.0,3.9,2.0,3.0,3.0
57.0,3.55,3.0,3.0,3.0
96.0,14.0,3.0,3.0,3.0
46.0,2.6,2.0,2.0,2.0
50.0,4.2,3.0,3.0,3.0
80.0,6.5,3.0,3.0,3.0
60.0,2.8,3.0,3.0,3.0
97.0,5.9,1.0,2.0,1.0
90.0,6.49,3.0,4.0,4.0
77.0,4.99,4.0,3.0,4.0
100.0,4.45,3.0,3.0,3.0
50.0,4.05,3.0,3.0,2.0
51.0,2.6,2.0,2.0,2.0
40.0,2.0,2.0,2.0,2.0
90.0,2.55,2.0,3.0,2.0
85.0,7.2,3.0,3.0,3.0
58.0,1.75,2.0,2.0,2.0
84.0,4.8,3.0,3.0,4.0
43.0,1.79,2.0,2.0,2.0
112.0,7.8,3.0,5.0,5.0
49.0,3.35,2.0,2.0,2.0
55.0,2.48,2.0,2.0,2.0
64.0,7.7,2.0,3.0,2.0
70.0,2.65,2.0,3.0,2.0
43.0,2.57,3.0,3.0,3.0
72.0,5.4,3.0,4.0,4.0
68.0,4.65,3.0,4.0,4.0
84.0,4.8,3.0,3.0,4.0
72.0,5.2,3.0,3.0,4.0
60.0,3.55,3.0,3.0,4.0
100.0,5.4,3.0,3.0,4.0
65.0,7.1,3.0,3.0,4.0
65.0,7.1,3.0,3.0,4.0
100.0,4.89,2.0,2.0,2.0
65.0,5.85,3.0,3.0,4.0
65.0,5.85,3.0,3.0,4.0
103.0,3.1,2.0,3.0,2.0
53.0,4.4,3.0,3.0,3.0
150.0,6.45,3.0,4.0,4.0
150.0,6.45,3.0,4.0,4.0
125.0,3.84,2.0,5.0,5.0
64.0,2.68,2.0,3.0,2.0
40.0,2.55,3.0,2.0,2.0
50.0,2.75,2.0,2.0,2.0
100.0,6.99,3.0,3.0,3.0
80.0,4.69,3.0,3.0,3.0
44.0,4.49,3.0,4.0,4.0
40.0,2.39,3.0,3.0,2.0
40.0,1.55,1.0,2.0,1.0
63.0,2.55,1.0,2.0,1.0
61.0,2.29,1.0,2.0,1.0
75.0,4.9,3.0,3.0,4.0
40.0,2.65,2.0,2.0,2.0
80.0,5.1,3.0,3.0,4.0
72.0,5.2,3.0,3.0,4.0
84.0,5.0,3.0,3.0,4.0
75.0,5.75,3.0,3.0,4.0
40.0,2.49,2.0,2.0,1.0
125.0,3.84,2.0,5.0,5.0
75.0,5.25,3.0,4.0,4.0
30.0,1.85,2.0,2.0,2.0
41.0,6.3,3.0,3.0,3.0
75.0,4.8,3.0,3.0,4.0
95.0,5.95,3.0,4.0,4.0
48.0,2.85,2.0,3.0,3.0
60.0,2.7,2.0,3.0,2.0
180.0,12.7,3.0,4.0,5.0
68.0,4.65,3.0,4.0,4.0
44.0,2.65,2.0,3.0,3.0
40.0,2.55,2.0,2.0,2.0
41.0,6.3,3.0,3.0,3.0
84.0,3.49,2.0,3.0,3.0
67.0,9.8,3.0,3.0,3.0
93.0,5.4,3.0,3.0,4.0
50.0,3.44,3.0,3.0,4.0
91.0,4.45,3.0,3.0,4.0
30.0,1.59,2.0,2.0,1.0
131.0,3.85,3.0,3.0,3.0
62.0,5.1,3.0,4.0,3.0
116.0,5.35,3.0,5.0,5.0
53.0,3.49,3.0,3.0,3.0
180.0,12.69,3.0,5.0,5.0
58.0,4.59,4.0,4.0,5.0
93.0,5.4,3.0,3.0,4.0
180.0,12.7,3.0,4.0,5.0
30.0,2.09,3.0,3.0,3.0
40.0,2.49,2.0,2.0,1.0
42.0,1.89,2.0,3.0,2.0
42.0,1.89,2.0,3.0,2.0
34.0,1.99,3.0,3.0,2.0
42.0,2.07,2.0,2.0,2.0
75.0,5.25,3.0,4.0,4.0
50.0,4.1,4.0,4.0,4.0
50.0,4.7,3.0,3.0,3.0
58.0,4.55,3.0,4.0,4.0
86.0,3.85,1.0,2.0,1.0
75.0,5.09,3.0,4.0,4.0
90.0,6.5,3.0,4.0,4.0
127.0,4.9,2.0,3.0,3.0
67.0,4.35,2.0,3.0,2.0
80.0,6.5,3.0,3.0,3.0
44.0,2.65,2.0,3.0,3.0
44.0,2.65,2.0,3.0,3.0
58.0,4.55,3.0,4.0,4.0
50.0,4.7,3.0,3.0,3.0
84.0,5.2,3.0,3.0,4.0
63.0,4.1,3.0,4.0,4.0
65.0,2.79,2.0,3.0,2.0
80.0,4.6,3.0,5.0,5.0
40.0,1.73,2.0,2.0,2.0
30.0,1.49,1.0,2.0,1.0
75.0,5.75,3.0,3.0,4.0
42.0,2.07,2.0,2.0,2.0
50.0,4.1,4.0,4.0,4.0
40.0,2.49,2.0,2.0,1.0
42.0,1.89,2.0,3.0,2.0
30.0,2.09,3.0,3.0,3.0
50.0,2.59,2.0,2.0,2.0
95.0,5.95,3.0,4.0,4.0
41.0,2.65,2.0,2.0,2.0
78.0,6.25,2.0,2.0,2.0
157.0,8.5,4.0,3.0,3.0
43.0,2.57,3.0,3.0,3.0
58.0,4.59,4.0,4.0,5.0
80.0,7.17,3.0,4.0,4.0
65.0,2.79,2.0,3.0,2.0
130.0,3.0,3.0,4.0,3.0
175.0,6.49,4.0,4.0,4.0
67.0,9.8,3.0,3.0,3.0
50.0,3.44,3.0,3.0,4.0
